word,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
工商税务机构,0.03235246,0.0724045,-0.30889505,0.16710186,0.20655523,0.12399943,-0.5402795,0.016874254,0.5124711,0.30809778,-0.13227561,0.36838615,0.46321705,-0.13184844,-0.29313362,0.07290515,-0.21008399,-0.3909676,-0.39834285,0.19763416,-0.14778711,-0.46876633,-0.4284327,-0.38488123,0.36219025,0.23802035,0.007788606,0.33451688,0.12650332,0.30155456,0.3074088,0.39798063,0.06579329,-0.6193639,-0.29351878,-0.4084859,-0.1880654,0.41705662,-0.3874588,-0.2676803,-0.032124728,-0.26430336,-0.36882663,0.23794189,-0.19064818,0.13602774,-0.06285679,-0.033026565,0.11713582,-0.21903516,-0.27466208,0.30182976,0.38615292,0.0019353987,0.41704252,-0.31198415,0.13675147,0.20181225,-0.379319,-0.009198764,-0.1286538,0.382104,0.09619668,-0.39866677,0.42205396,0.17684752,-0.30611545,0.096601754,0.21209213,0.39994037
特色商业街,-0.3977433,-0.112589575,-0.102874756,0.12564868,-0.10309401,0.08754304,0.025957212,0.18568543,-0.0069013126,-0.22543705,-0.18773149,-0.17586164,0.22964391,0.067515455,-0.13565816,-0.2193302,0.082852215,-0.15007116,-0.13831766,0.23012607,-0.1480538,-0.075696126,-0.020003777,0.07482682,0.10436426,0.27632165,-0.25330767,0.108166695,0.28718007,0.21913615,0.2967432,0.042186584,0.09838052,0.03983776,-0.18349572,-0.14787063,-0.21536303,0.2413622,0.10739066,-0.17230862,0.20022553,0.07163149,0.016980805,0.0937277,0.24207735,0.07617384,0.023386298,-0.23082215,0.04134474,0.00024410337,-0.1641126,0.16390795,0.022038452,-0.17074507,0.122975245,-0.21003465,-0.038253397,0.057953104,-0.053181157,-0.26481757,-0.07976943,0.04063659,0.1026766,-0.1696048,0.09635657,-0.29644772,-0.20134437,0.16462813,0.2063134,-0.026131954
婴儿服务场所,-0.45792705,-0.27218407,-0.081901655,0.22430211,-0.101949066,0.109942004,0.23751244,-0.025101777,0.028874066,-0.3728748,-0.121396795,0.1654143,0.071394116,0.0645728,-0.071639076,-0.19596648,0.29118013,-0.32563072,-0.07619895,0.29687488,-0.10612546,-0.3845398,0.08821021,-0.0875105,0.18357384,0.11821056,-0.13255718,0.14315404,0.14373416,0.019261839,0.2337423,-0.14012453,0.15608881,0.01073958,-0.05870529,-0.2495158,-0.21136668,0.2777223,0.09180585,-0.18368311,0.37727207,0.081840694,0.15536207,0.05959918,0.2434572,0.1310618,-0.029852636,-0.15976754,0.16858529,0.016221076,-0.25065643,0.18202102,-0.031581588,-0.07268751,0.08350134,0.09108635,-0.009838007,0.13290384,0.051357925,-0.122097336,-0.15456675,0.20729353,0.13040797,-0.4082541,0.23339912,-0.2821743,-0.13860011,-0.15959412,0.20125613,-0.09305604
事务所,0.21601698,-0.113138214,-0.3795411,0.2671814,-0.0051720142,0.29592597,0.12080982,-0.21758725,0.4961856,0.080617465,-0.35174108,-0.092571124,0.25524232,-0.27985758,-0.16502991,-0.23829669,0.46115923,-0.33278424,-0.021005506,-0.35503417,-0.08368788,-0.1488522,0.03095237,-0.26346347,0.22666006,0.036738973,-0.35683817,0.10656074,0.12770973,0.093606874,0.0014890498,0.15611827,0.17271952,-0.6892923,-0.34592772,-0.19222806,0.093373105,0.31777942,0.18877621,-0.39510027,0.17269196,0.32494274,-0.44376197,0.26459527,-0.10240075,0.46428782,-0.11376275,-0.3875559,0.23667926,0.26672813,-0.29044273,0.09684174,-0.17035788,-0.34602088,0.10693845,-0.2708978,-0.26561254,0.5122857,-0.36370987,-0.055225182,-0.22680648,0.43399224,0.374165,-0.21170995,0.38969085,0.04149644,-0.3001945,0.13922247,0.34884822,0.07509576
摩托车维修,-0.017767798,0.15150261,-0.30022216,0.27731657,-0.041594356,0.20681903,0.12775138,-0.5398674,0.075399205,-0.29556453,-0.16872956,-0.23878092,-0.0025645234,0.18113011,-0.21282655,-0.063388854,-0.01806549,-0.28508708,-0.012363952,0.25548977,-0.2442577,-0.12216886,0.051373035,0.13371207,0.26960313,0.03193423,0.012318622,0.18058774,0.18774626,0.0773755,0.32125857,0.5064305,0.26930177,0.27075928,-0.25604004,-0.29537165,-0.34711593,0.05567831,0.32185602,-0.09906092,0.23372999,-0.026876438,-0.25276607,0.27451062,0.09189838,0.051552624,0.04229185,-0.22660431,0.028152168,-0.25111213,-0.17169634,0.051327482,0.07939714,-0.113178715,0.17998399,-0.079095945,-0.10070735,0.23412913,0.041939255,-0.06119151,-0.21287395,0.11122535,0.24986187,-0.20968132,-0.11660485,-0.14985363,-0.030033961,0.17112151,0.04791395,-0.13787861
体育用品店,-0.38572383,0.3484877,-0.20173553,0.083528936,-0.5775141,0.50092685,0.13387062,0.6263742,0.03935278,-0.33218455,-0.36293277,0.13740233,0.411143,-0.013853568,0.105706885,-0.37072724,0.24461523,-0.27889195,-0.3678978,0.26261047,-0.22272693,-0.34233186,-0.28901738,0.016005203,0.12480238,0.4968878,-0.26787367,-0.042856123,0.32449943,0.3196783,0.122538626,-0.017003369,0.2209901,0.15112093,-0.48301053,-0.39398712,-0.11184113,0.23737295,-0.034165867,-0.27377862,0.1268473,0.1992198,0.27579117,0.2586572,0.32019404,0.12369451,0.40653747,-0.11475206,0.10838677,-0.40874106,-0.2931832,0.13480195,0.17950016,-0.46555096,0.16983011,-0.4913316,0.1334769,0.06760535,-0.16450933,-0.21414615,-0.29632893,0.041594584,0.30090648,-0.11859399,0.09856108,-0.27295738,-0.23790139,0.2448865,0.38564688,-0.41565382
保险公司,0.23631164,-0.26498112,-0.23037699,0.28001812,-0.37704128,0.0134637095,0.022695575,0.02696243,0.15457836,-0.07130775,-0.26790616,-0.18711935,0.23820582,-0.35819057,-0.247239,-0.19859986,0.28025267,-0.16513783,0.067554936,-0.3817061,-0.119376495,-0.027858067,-0.06639269,-0.093671106,0.07545924,0.02302371,-0.28659627,0.316696,0.21006544,0.09608718,-0.09349088,0.36092335,0.014945692,-0.28636977,-0.3959828,0.027410123,-0.030671611,0.14114957,-0.10722712,-0.19242558,0.13636741,0.35741538,-0.36858577,0.10662847,0.1019213,0.31688914,0.120269075,-0.35508412,0.06261441,0.12374691,-0.22628975,0.053039413,-0.32478118,-0.455652,0.25710988,-0.3185506,-0.27982804,0.2137874,-0.11986578,0.0035176016,-0.12986094,0.44262046,0.15916635,-0.3961085,0.43525845,0.0064527234,-0.21566933,0.11582632,0.25709894,0.23423329
会展中心,-0.013761723,-0.32578474,-0.22097996,0.06602022,-0.16596308,0.19511971,0.38225263,0.13531685,0.073167704,0.3827337,-0.27088207,-0.3622682,0.3605808,-0.45316496,-0.2361222,-0.073538154,0.092058614,0.094771996,-0.15779352,0.26574823,-0.14397061,-0.11762646,-0.07831948,0.24213919,-0.19979641,0.36436945,-0.21394417,0.39597797,0.2799381,0.28305894,0.24432924,-0.5427118,-0.021821484,0.10043336,-0.209746,-0.18233776,0.09864032,0.16477248,-0.1960882,-0.32734078,0.32698578,0.5528969,0.034159467,0.16869634,-0.10353551,0.01701939,0.22157472,-0.105725236,-0.22522542,0.3804825,-0.03821547,0.10273191,0.5246045,-0.029419567,0.2355443,-0.17096297,-0.33147883,0.13169657,0.00044043385,-0.19690672,-0.3483473,-0.08806177,0.29527584,-0.311868,0.5002563,-0.33228615,-0.38661185,0.20796612,0.39969438,0.5726272
风景名胜,0.14007342,-0.23492056,-0.24774736,0.45655638,0.4042405,0.18943068,0.2862154,0.3897208,0.41659603,0.19673342,-0.44923022,-0.14572307,0.39858562,-0.32251102,0.11345738,-0.25748727,0.32449853,-0.38499376,-0.3888756,0.21670465,-0.41878527,-0.36749685,-0.5732471,-0.25411907,0.195201,0.010514112,0.04610359,0.40937638,0.26544547,0.3000204,0.19771908,-0.28129673,0.22195798,-0.40870366,-0.06974657,-0.1890156,-0.19637026,0.30555046,0.08313348,-0.489858,0.26081368,0.35939175,0.293155,0.20710298,0.2006416,-0.14233242,0.43530887,0.018731598,0.27164423,-0.09439363,-0.20559517,0.18562755,0.44616348,-0.2882537,0.29620075,-0.014297269,0.0777253,-0.1616221,-0.12936032,-0.24613607,-0.17517659,-0.22328565,0.32801723,-0.13960502,0.2691764,-0.3366398,-0.4163022,0.44733375,0.091314785,-0.105929
加油站,0.28441602,-0.28651315,-0.26656038,0.25445658,0.03334561,0.20152134,0.15556131,-0.5589673,0.08756979,-0.0943567,-0.3860383,-0.40080848,0.21991655,-0.034595493,-0.06856014,-0.16384032,0.08868234,-0.08917751,-0.09028888,-0.061587244,-0.1863772,0.21717969,-0.4022771,-0.006127909,0.06563611,0.12537241,-0.08601408,0.032486953,0.23086613,0.35578793,0.36360207,0.2896884,0.09838188,0.21221082,-0.05323839,-0.1705792,-0.30510205,0.079241976,-0.06671995,-0.12066307,0.12735118,0.22939661,-0.22587259,0.2588043,-0.012678368,0.039450325,0.16740549,-0.0033660978,0.049511656,-0.15606299,-0.35277554,0.20164669,0.47959834,0.024004348,0.1928437,-0.073721536,-0.39359778,0.15380265,-0.025800057,-0.10616043,-0.087576695,-0.05004775,0.09675529,-0.15834017,-0.19184153,-0.013764624,-0.09091649,0.2689735,0.11005767,-0.17337398
文化宫,-0.03842979,-0.15856221,-0.22920148,0.405339,0.29785064,0.24573483,0.034835543,-0.11753362,0.31790432,-0.14596802,-0.1626807,-0.09515958,0.18500271,-0.058773264,-0.21367766,-0.29923898,0.40481967,-0.29551098,-0.17171934,0.44500458,-0.13197674,0.034772716,0.0006561503,-0.39199844,0.23560482,0.14067611,-0.1013431,0.18496518,0.294308,0.18695989,0.283292,-0.2874315,0.28832257,-0.52400714,-0.124055654,-0.20380554,0.060752302,0.18440276,0.18844263,-0.018489234,0.057814762,0.17484535,-0.016650774,0.30184034,0.19627488,0.5424328,-0.24240336,0.17270355,-0.055486567,-0.011850767,-0.18838316,-0.12598921,0.26877308,0.008399429,0.15449569,-0.014572138,0.26011217,0.14059545,-0.051773414,-0.2069925,0.017396476,0.0033057556,0.122812614,-0.11727871,0.39032602,-0.033195265,-0.08243503,-0.03798719,0.16231214,-0.06395668
商场,-0.3678605,0.0410271,-0.20310667,0.13329299,-0.4519344,0.31939542,0.15978046,0.63757324,0.15419456,-0.39139044,-0.21755588,-0.018225022,0.20779958,-0.12068838,-0.12334233,-0.2997918,0.33800313,-0.28358307,-0.3236366,0.13528238,-0.3354265,-0.024030935,-0.23339088,0.13536666,0.10977378,0.34850353,-0.18251482,0.17848149,0.26166648,0.27192914,0.074478775,-0.0997704,0.1972993,0.19876474,-0.32769483,-0.20674512,-0.12311291,0.105102144,0.13602993,-0.33161578,0.4092809,0.26460093,0.034103796,0.16907573,0.15856098,0.059094116,0.3892188,-0.30621764,0.17710638,-0.23170216,-0.38105744,0.26592845,-0.0383737,-0.16180876,0.35978207,-0.19953224,0.13829361,0.12038879,-0.17050412,-0.24465019,-0.2056203,0.1223275,0.16507244,-0.232829,0.17459452,-0.43416303,-0.31021053,0.212642,0.2980314,-0.30526388
紧急避难场所,-0.14996344,-0.33145332,-0.32502663,0.30935392,0.09788313,0.30692345,0.29811043,0.038986903,0.21091966,-0.30150586,-0.31793696,-0.16483667,0.16071992,-0.43517888,-0.18395907,-0.415009,0.27724448,-0.2396498,-0.15404356,0.075949155,-0.15827358,-0.10667917,-0.1424843,-0.46418542,0.15937106,0.20849866,0.06433852,0.3046372,0.16545847,0.25364065,-0.052066527,-0.059225876,0.10602607,-0.26059735,-0.19907434,-0.17556539,-0.2384476,0.37188387,0.28919047,-0.030093912,0.35769188,0.121018335,-0.12128995,0.28413177,0.42937994,0.35015422,0.31263888,-0.02818494,0.32782626,-0.33743614,-0.21707809,0.23919071,0.1565975,-0.28003636,0.36884952,-0.2934118,-0.2855385,0.19494775,-0.29736906,-0.17577496,-0.23869273,0.1032296,0.13658962,-0.1769341,0.2890613,-0.17298064,-0.16815546,0.3491622,0.15675974,-0.20932695
交通车辆管理,0.57307804,-0.38519335,-0.14909093,0.16906565,0.3307042,0.33446908,-0.07766564,-0.61349857,0.18236297,-0.36415705,-0.25596875,-0.3690157,0.34101176,-0.23193319,0.23500392,-0.13441566,0.41217145,-0.12252134,-0.080338776,0.3953904,-0.16679884,0.44560567,-0.08651404,-0.36363816,0.3906232,0.26218092,-0.04870326,0.061939374,-0.05708223,0.20110333,0.2815996,0.41822773,0.23326266,-0.33817542,-0.028853875,-0.35831743,0.10309424,0.10875523,-0.34095928,0.16036132,0.1921309,0.29193908,-0.2769683,0.10813234,-0.26940536,-0.09131364,-0.3562882,-0.3044962,0.22312084,-0.068790466,0.13668565,0.19068381,0.20588619,-0.11996354,-0.005439476,-0.42187357,-0.19871558,0.23557459,-0.2483932,-0.23732448,-0.30086547,-0.011638444,0.06140895,-0.2569913,0.28508422,-0.05206327,-0.14753845,0.23047009,0.20746689,-0.074207544
公用电话,0.06728783,-0.07163783,-0.073134154,0.2915963,0.18894957,0.08419688,0.16188599,0.25812927,0.0341559,0.089688495,-0.23450989,0.04237295,0.34534252,-0.14329015,0.00023888797,-0.14889395,0.061084133,-0.43723038,-0.3445161,0.16913153,-0.21278332,-0.44843298,-0.32215226,0.15311715,0.19991016,-0.20235446,-0.053015433,0.0047930023,0.16063927,0.11096862,0.40787932,0.19801661,0.11215553,0.22217469,0.12176871,-0.018866803,-0.11963773,0.27832305,0.045653462,0.0027238205,0.29938102,0.14913532,0.3556078,0.26325673,0.017614467,0.004940165,0.17977992,-0.08234658,0.15743656,0.06496804,-0.32078075,0.053117763,0.44857883,-0.10807206,0.055357717,-0.16275473,0.2589019,-0.27918392,-0.06162574,-0.39942467,-0.17808703,-0.27337915,0.31975293,0.008956133,0.17646791,0.011414353,-0.3570899,0.2696668,0.10514722,0.20271215
特殊买卖场所,-0.42031682,-0.055657268,-0.14998336,0.26012218,-0.023738235,0.3668527,0.12675464,0.102344394,0.063419886,-0.12335108,-0.16481069,0.032784026,0.23773175,-0.19020137,-0.19330294,-0.15980253,0.15213962,-0.2879883,-0.08984298,0.049392145,-0.21131197,-0.03625197,-0.2906427,-0.09341596,0.32918346,-0.006612332,-0.060586553,0.18939167,0.1847465,0.12465054,0.08695699,0.14742188,0.22689381,-0.4144596,-0.29546732,-0.27400452,-0.20198981,0.2734052,0.17564873,-0.08698312,0.23362385,0.22855042,-0.15895495,0.26534066,0.16394344,0.19675255,0.01697553,-0.2665282,0.15698837,-0.19020256,-0.07772556,0.3009575,-0.039317988,-0.10600792,0.17171133,0.0372476,0.090698,0.14112234,-0.13690443,-0.25482062,-0.1794161,0.30710387,0.077706546,-0.31152785,0.16808793,-0.23342332,-0.21310516,0.14192717,0.12988661,-0.12567747
电力营业厅,-0.17164958,0.035499558,-0.121067226,0.11889516,0.12363239,0.03387584,-0.24157244,-0.5869452,0.2343098,-0.18637262,-0.2335706,-0.118991196,0.19796142,-0.11370265,-0.13524255,-0.05160448,0.050091516,-0.11823127,-0.21838033,0.27289063,0.042610344,-0.19872317,-0.12362195,-0.03478594,0.14276311,0.120585695,0.05472275,0.24921854,0.11848898,0.048748218,0.13410059,-0.046955317,0.054323345,-0.19673273,-0.19520336,-0.12251225,-0.071553126,0.1420124,0.087211266,-0.032095306,0.11373958,0.23260897,-0.20170653,0.16102281,0.07165562,0.08763495,0.021938741,-0.13865982,-0.051319376,-0.048516937,0.106870025,-0.001283627,-0.21510977,-0.15458837,0.1255346,0.27374044,-0.097327515,-0.034195594,0.098311245,-0.16006278,-0.1736236,0.24885607,0.16963622,-0.3350142,-0.04062099,-0.04127767,-0.118857116,0.14542706,0.04713203,0.045853715
人才市场,0.3420068,-0.14796108,-0.14637256,0.3208903,-0.19330558,0.2946218,-0.0808376,-0.59694946,0.41612834,-0.20810153,-0.2217396,-0.08154705,0.0231591,-0.12538575,-0.4263668,-0.13594459,0.3480004,-0.18995595,-0.060276322,-0.039588682,-0.09308982,-0.3450532,-0.008024801,0.1553578,0.36073548,0.06911098,-0.1895429,0.1987453,0.23643136,0.17185831,0.38375795,0.32898337,0.34376132,-0.48073375,-0.19014858,-0.2660547,-0.18524708,0.24284765,0.33501884,-0.18761696,0.1339334,0.14542888,0.24887717,0.30605018,-0.0673517,0.5019704,-0.14297211,-0.19169764,0.028780501,-0.110481575,-0.27264678,0.0990745,-0.22401205,-0.2550716,0.31631756,-0.121542424,-0.24008082,0.55972296,-0.28928196,-0.11946839,-0.24728957,0.50903237,0.20665288,-0.034079924,0.1139566,0.30004698,-0.40704215,0.40403736,0.22060168,-0.23490131
风景名胜相关,0.13450395,-0.23516235,-0.35027426,0.18829937,0.1875208,0.27141532,0.088906914,0.5351816,0.33319378,0.2734738,-0.21618554,-0.15872605,0.453646,-0.2656618,0.021655992,-0.3101533,0.21798138,-0.18709004,-0.28611723,0.0855567,-0.31022093,-0.2594152,-0.45097035,-0.2136115,0.10837966,0.10141481,0.08010097,0.45138192,0.25178307,0.29692772,0.38356844,-0.18273538,0.3042683,-0.3579955,0.018038187,-0.17721754,-0.0083325645,0.38006264,0.16646303,-0.42314768,0.22554365,0.23441786,-0.075024724,0.17386158,0.36708307,-0.0017917603,0.39758962,-0.11170914,0.10217868,-0.18826827,-0.15158938,0.44891,0.20716348,-0.33905676,0.24361989,0.042844884,0.15812202,-0.062141597,-0.11193275,-0.3064022,-0.39929664,-0.19912708,0.3259652,-0.20069978,0.14178744,-0.16839966,-0.20948043,0.4096411,0.0028656572,-0.31310833
影剧院,-0.18076326,-0.15056485,-0.20952591,0.3162344,-0.2576689,0.28906524,0.12958904,0.51871514,0.39932096,-0.22134462,-0.345844,-0.25308934,0.3038529,-0.017958175,0.048036937,-0.18559238,0.20690003,-0.07352838,-0.23052332,0.3125299,-0.42030382,0.110935226,-0.12427774,0.08281698,-0.04330724,0.28924656,-0.16521156,0.40022337,0.13070332,0.20464401,0.2277585,-0.35924843,0.25722173,0.16101952,-0.1471484,0.06718093,0.19715218,0.44996038,0.13193588,-0.28355083,0.13607726,0.43917468,0.027144637,0.4066004,0.336299,0.34294495,0.18844944,-0.021605767,0.09979531,-0.18093558,-0.1139601,-0.24875426,0.5109405,-0.25313836,0.19655818,0.08712874,0.1254603,0.124249116,-0.017436095,-0.30296445,-0.038366936,0.14380156,0.23687485,-0.09817325,0.1665881,-0.27262092,-0.17791545,-0.06799812,0.47567695,-0.20497721
疾病预防机构,0.1232584,-0.08410578,-0.06089513,0.02654504,0.4723982,-0.08817813,0.21498021,-0.37296298,0.42920053,0.16596049,-0.23988488,-0.18883036,-0.016685203,-0.17279187,-0.2794661,-0.025145195,0.06989163,-0.3006959,-0.028605454,0.2018283,0.008166745,-0.2713315,0.12801774,-0.34492725,0.23065321,-0.16726169,0.23625842,0.10329813,0.36654013,0.028795302,0.11037733,-0.3254925,0.37878832,-0.08076022,0.11895308,-0.29003516,0.08410847,0.020764042,-0.00016064197,0.27855062,0.089361295,-0.053237364,-0.26228207,0.12504016,0.2593574,-0.058505744,0.16032627,0.03426247,0.005389422,-0.020725429,-0.2227543,0.1203043,-0.0437716,-0.079097144,0.015977686,-0.19151351,0.15132706,0.10235682,-0.025984999,-0.09110589,-0.05693613,0.03094112,-0.004089497,-0.18946637,0.3114325,0.06768806,0.019622704,0.29229683,0.16827148,-0.11776539
公共设施,-0.1034655,-0.03704709,-0.073131114,0.1953313,0.15113217,0.018595535,0.2728366,-0.14562544,0.13152196,-0.22827591,-0.1948503,-0.024069363,0.07485352,-0.23958206,-0.009899826,-0.1611902,0.043750882,-0.08448406,-0.17158574,0.2668707,-0.12594785,-0.15960366,-0.089068316,-0.050307788,0.107164726,0.16696197,-0.0071662217,0.09039791,0.121126086,0.15892375,0.024683781,0.03741121,0.11340749,-0.12258379,-0.080058545,-0.021466114,-0.2263223,0.13688856,0.20495814,-0.06941394,0.24604973,0.030043595,-0.04098702,0.2145493,0.32198247,0.2663842,0.15450272,-0.05545991,0.05815127,-0.05662679,-0.21710153,0.12737772,0.08476921,-0.0873004,0.12384121,-0.093187265,-0.05348312,-0.021586657,-0.15984829,-0.114026435,-0.1336472,0.07781167,0.03193284,-0.12970401,0.0067907423,-0.037822068,-0.008604349,0.15509598,0.049675178,-0.1306926
甜品店,-0.43005848,-0.014055215,-0.101432644,0.22105256,-0.5271666,0.16669117,0.14757036,0.68200266,0.105273105,-0.40805513,-0.27664196,-0.08428099,0.39216053,-0.022586841,0.061776347,-0.27557462,0.047765564,-0.2444426,-0.22024822,0.22759248,-0.36524647,-0.28489125,-0.035127413,0.053356458,0.22851779,0.32261804,-0.2795262,0.22200617,0.13674608,0.33564258,0.07089892,-0.05648251,0.08603562,0.16161944,-0.24816588,-0.17030072,-0.24759308,0.16725166,0.119919255,-0.36444482,0.24236079,0.21255963,0.15695846,0.05110277,0.40143156,0.054839592,0.12679885,-0.26553792,0.17753407,-0.18450868,-0.2563333,0.23094949,0.24508095,-0.44892165,0.19448686,-0.3832102,-0.13118684,-0.0569828,-0.018406779,-0.2953854,-0.087642595,-0.085031115,0.1423895,-0.2108849,-0.0031376854,-0.24143365,-0.2667414,0.15872358,0.42277393,-0.37909576
通用特约销售,0.6946992,-0.19068167,-0.15783817,0.2129245,-0.043133438,0.054751657,-0.09196536,-0.24796255,-0.01921613,-0.07936674,-0.21283118,-0.14290051,0.14544728,-0.22740087,-0.07802664,-0.06320353,0.2285265,-0.04482511,-0.1661716,-0.24837688,0.031212062,0.06012275,-0.15683457,0.08079754,0.1539892,-0.13432385,-0.21890852,6.759167e-05,0.25269356,0.21838324,0.1269998,0.16242644,0.09252808,0.02546931,0.078656696,0.006617248,0.0937892,0.19470853,-0.15596779,0.11964272,0.057589874,0.32120728,-0.07297986,0.029257245,0.052322015,-0.13546567,0.00010752026,-0.008531183,0.08912539,0.17897844,-0.028682575,-0.059934847,0.28277296,-0.057157323,0.09581952,-0.18858567,-0.27718568,-0.022898845,-0.014194995,-0.041403506,0.044441134,0.18333095,-0.106143765,-0.17821664,-0.0099539645,-0.17323938,-0.1305685,0.11514979,-0.27928334,-0.05578991
展览馆,0.3388013,-0.105909444,-0.25185308,0.32324156,0.11906578,0.06269981,0.1780248,0.30513695,0.4728014,0.076583266,-0.3088522,-0.29016417,0.35967213,-0.43613642,0.008927833,-0.06697142,0.13336994,0.08911339,-0.43261364,0.3904686,-0.41593117,-0.037076354,-0.36372933,0.012806583,0.052530747,0.1523251,0.04858571,0.33229598,0.14995688,0.36799213,0.016892206,-0.33138096,-0.050375797,0.0477387,-0.22950208,-0.24948338,0.1603222,0.26982018,-0.15977652,-0.20724697,0.16632721,0.4967779,-0.23160891,0.3933609,-0.099479504,-0.15543517,0.07016131,-0.046929695,-0.105740495,0.2500515,-0.38440126,0.12932795,0.5771855,-0.19335414,0.18737075,-0.3616578,-0.06086797,-0.08404224,0.17905577,-0.22284865,-0.18029907,0.044333566,0.20610908,-0.31838417,0.3106292,-0.303378,-0.3465566,0.16346765,0.260955,0.32474965
货车销售,0.66075337,-0.15090251,-0.0895595,0.06252636,0.027158767,-0.13901661,0.011654968,-0.28386042,-0.112557635,-0.26586798,-0.12028301,-0.18347362,-0.03907206,-0.10297375,-0.097978815,0.029572526,0.12528893,-0.06450998,-0.030045807,-0.23031306,-0.06894283,0.0754924,0.06615708,-0.0833785,0.009314384,0.00036769547,-0.16519773,-0.100791134,0.11878857,0.17989102,-0.009352267,0.08996777,-0.21527465,-0.1135476,-0.10406111,-0.14714324,0.09604259,0.0015524775,-0.1449771,0.0064899363,0.15244369,-0.027437165,-0.03945376,-0.12020164,-0.019762363,-0.15829965,0.22802898,0.029491112,0.08714874,0.029125392,0.008875348,-0.16648632,0.07899029,-0.09905417,-0.04071285,-0.03316108,-0.12903525,-0.059042662,0.06454052,0.13262326,0.10566458,0.102399826,0.08202711,0.06870596,0.048831612,-0.20206094,-0.17290042,0.19875336,-0.28524253,-0.1397135
自来水营业厅,0.16201776,-0.17046857,-0.1151641,-0.043934807,0.26492807,-0.024302304,0.014839964,-0.51575536,0.17911232,-0.034498066,-0.12900299,-0.1256915,0.0034339726,-0.014397636,-0.14618002,0.19381449,0.092866346,-0.120721824,-0.0304547,0.18135372,-0.027635269,-0.3237911,-0.15327844,-0.11531989,0.19348918,-0.108262755,0.033094376,0.24222067,0.11056696,-0.08983619,-0.03241087,-0.024430072,0.0486257,-0.16803387,0.058445048,-0.17914769,0.056087837,0.090996265,0.22990115,0.04071509,7.3574483e-06,-0.060527157,-0.25558746,-0.0858811,-0.20967987,-0.05968681,-0.11484685,-0.2282869,-0.091697656,0.20850708,0.00031125918,-0.044975672,-0.06992771,-0.13947807,0.09453768,-0.23439297,-0.16944614,0.05751162,0.21485728,-0.16083404,-0.1487847,0.2521875,-0.034413673,-0.31582716,0.020426989,-0.15959163,-0.015524205,0.13054064,0.14044797,0.09217428
江淮销售,-0.0032901913,0.19059211,-0.14546752,0.229082,-0.12496777,-0.16216493,0.02624134,-0.19466901,-0.039446298,-0.13892025,0.07445503,-0.09507164,-0.20278746,-0.08296731,-0.16177124,0.09627115,-0.010095788,-0.0752427,-0.024616674,-0.11180526,0.025430135,-0.16483437,-0.013606526,-0.12643829,-0.020178244,-0.121348575,-0.07760935,0.04510294,-0.02107775,-0.024705686,-0.14028001,0.19512445,0.09362977,0.047881268,-0.17949273,-0.060741853,0.052322283,-0.094653994,0.12816107,-0.12388501,-0.11345925,-0.11736831,-0.084727295,0.057626244,-0.08780641,-0.1950776,-0.07567133,-0.039384212,-0.025836727,-0.08611794,0.01599047,-0.07355285,-0.0070414394,-0.03326494,0.116696015,0.17070661,-0.057664655,-0.19286393,0.45487106,-0.027956113,-0.21530461,0.13339563,0.11134244,-0.0021447176,-0.0018383209,-0.0004948117,-0.14545973,0.04959418,0.12166243,0.087486416
证券公司,-0.18970904,-0.26518023,-0.19250605,0.36590025,-0.23278677,0.25198624,0.081086695,0.34262502,0.075159736,-0.001775831,-0.2892434,-0.038116142,0.37827635,-0.26491183,-0.29575107,-0.38727456,0.36989522,-0.08989896,0.058730878,-0.23342338,-0.054981705,0.1708442,-0.2403279,-0.2055494,0.18104307,0.1277941,-0.3334294,0.32763878,0.19722012,0.15614632,-0.109756514,0.08188568,0.2211538,-0.21532351,-0.37073308,-0.16625847,0.008597907,0.26797017,0.119175225,-0.31352815,0.25804216,0.121641584,-0.4633971,0.13196313,0.15967104,0.33589944,0.08505947,-0.37570012,0.19366114,-0.021508537,-0.28477347,0.35571375,-0.4509536,-0.40105063,0.28674608,-0.33102137,-0.3328521,0.18153244,-0.40946597,-0.29612082,-0.3325688,0.22626552,0.19888738,-0.350669,0.26275387,0.025815802,-0.18994951,0.0022857487,0.30597484,0.27610373
信息咨询中心,-0.14837137,0.2559416,-0.069158494,0.17365813,-0.20007914,0.17483306,0.05503153,0.078276716,-0.009272084,-0.12068334,-0.22530076,0.012160435,0.13238657,-0.13758641,0.19875138,-0.02910952,0.1463956,-0.1348104,-0.24246341,0.23222499,-0.32309204,-0.19887565,-0.389774,0.20445043,0.0498097,-0.15164499,0.030338805,-0.018205285,0.15877023,0.14278428,0.21063204,0.058711432,0.33366656,0.46382302,-0.020558754,-0.12156388,-0.025697008,0.012381981,-0.04816795,-0.36943233,0.2252019,0.37931317,0.02442177,0.06026981,-0.0979801,-0.073585205,0.23873295,0.009300858,0.044357948,-0.07819541,-0.30379546,0.010059707,0.17359461,-0.121790566,0.1335132,-0.2070462,0.22738391,0.02276358,0.012575028,-0.13092755,-0.083399445,-0.49442822,-0.013665594,-0.034264214,0.084156305,-0.14519706,-0.2746362,0.07502205,0.35663342,0.100571044
